y,x
50.8101873,37.1496581
50.798213,37.2429679
50.6407642,36.6783033
50.6440781,36.6771224
50.7981744,37.146
50.8031482,37.1488992
50.8010085,37.2417871
50.7980178,37.2393313
50.8018589,37.2425669
50.8257577,37.1589612
50.8279816,37.1582807
50.7139947,36.7924057
50.7740149,37.0928038
50.6138192,36.7643975
50.6366967,36.6849186
50.6374011,36.6847338
50.7449221,36.9483398
50.7452168,36.9509247
50.7597667,37.0425943
50.7742097,37.0927425
50.8775405,37.1819543
50.9899315,37.2037901
50.7840213,37.1197475
50.791682,37.1398655
50.9304591,37.1957944
50.9578032,37.1921569
50.6151995,36.749641
50.6196958,36.7291522
50.803175,37.1487931
50.8253344,37.1583968
50.6779037,36.7291938
50.6989654,36.759222
50.7148876,36.7966105
50.7153245,36.7969725
50.7212512,36.8218075
50.7280283,36.8480633
50.6150019,36.7756238
50.642925,36.675547
50.7368666,36.869677
50.6421354,36.6758297
50.7986325,37.2417335
50.8078518,37.2142205
50.8075811,37.2143782
50.7978805,37.2438401
50.6636336,36.7040241
50.8159342,37.1688957
50.6589081,36.697593
50.8073819,37.2138817
50.7996863,37.1478458
50.6031511,36.6598803
50.6961288,36.7562561
50.727883,36.8482104
